"		瘤痢锅龋",瘤痢疙,老矫,乞闭扁柯(∩),弥绊扁柯(∩),"	弥绊扁柯矫阿",弥历扁柯(∩),弥历扁柯矫阿老背瞒,
"		143",措备,2025-01-19,2.4,11.2,15:35,-4.7,7:19,15.9
"		143",措备,2025-01-20,2.4,10.6,14:33,-3.7,6:54,14.3
"		143",措备,2025-01-21,2.6,10.5,15:31,-3.1,6:49,13.6
"		143",措备,2025-01-22,3.6,11.8,16:03,-3.5,4:34,15.3
"		143",措备,2025-01-23,4.4,12.6,15:58,-0.9,7:41,13.5
"		143",措备,2025-01-24,3.7,11.8,15:44,-3.9,6:50,15.7
"		143",措备,2025-01-25,3.5,8.7,14:58,-1.4,5:32,10.1
"		143",措备,2025-01-26,4.9,7.9,11:57,2,0:17,5.9
"		143",措备,2025-01-27,1.8,5,14:37,-0.6,23:59,5.6
"		143",措备,2025-01-28,0.6,3.3,15:24,-1.6,3:17,4.9
"		143",措备,2025-01-29,-0.3,2.9,15:22,-2.5,23:43,5.4
"		143",措备,2025-01-30,0.5,6.2,15:26,-3.1,3:23,9.3
"		143",措备,2025-01-31,2.4,7.7,15:22,-4.2,7:12,11.9
"		143",措备,2025-02-01,3.7,5.7,15:31,2.5,7:02,3.2
"		143",措备,2025-02-02,3.7,10,16:01,0.5,7:57,9.5
"		143",措备,2025-02-03,0.5,3.9,1:14,-3.7,23:47,7.6
"		143",措备,2025-02-04,-4.3,-0.8,14:48,-7.1,7:38,6.3
"		143",措备,2025-02-05,-4.2,0.4,14:36,-6.8,6:46,7.2
"		143",措备,2025-02-06,-2.2,2.3,16:25,-6.6,5:25,8.9
"		143",措备,2025-02-07,-4.8,-1,0:01,-8.1,23:54,7.1
"		143",措备,2025-02-08,-5.1,-0.2,14:53,-9.3,5:05,9.1
"		143",措备,2025-02-09,-2.4,3.2,15:59,-6.9,5:24,10.1
"		143",措备,2025-02-10,-0.4,4.6,15:26,-4.6,5:09,9.2
"		143",措备,2025-02-11,0.9,9.6,15:57,-6.2,5:21,15.8
"		143",措备,2025-02-12,1.5,4.3,21:06,-1.3,0:01,5.6
"		143",措备,2025-02-13,2,7.1,15:56,-2.2,6:35,9.3
"		143",措备,2025-02-14,3.5,12,15:40,-4,6:59,16
"		143",措备,2025-02-15,3.4,9.8,15:59,-2.5,7:10,12.3
"		143",措备,2025-02-16,6.3,13.7,15:26,-2.2,7:26,15.9
"		143",措备,2025-02-17,2.8,7.4,15:33,-0.7,23:46,8.1
"		143",措备,2025-02-18,0.2,4.5,14:23,-2.9,6:46,7.4
"		143",措备,2025-02-19,0.1,5,14:35,-3.6,6:49,8.6
"		143",措备,2025-02-20,0,5.2,15:42,-3.9,6:01,9.1
"		143",措备,2025-02-21,0.1,4.8,15:50,-3.5,6:48,8.3
"		143",措备,2025-02-22,0.8,6.1,16:35,-2.9,6:55,9
"		143",措备,2025-02-23,-1,2.7,15:36,-3.7,5:53,6.4
"		143",措备,2025-02-24,0.9,7,15:54,-4.4,6:19,11.4
"		143",措备,2025-02-25,4.3,10.7,15:57,-3.1,5:53,13.8
"		143",措备,2025-02-26,6.2,12.7,14:39,-0.7,7:17,13.4
"		143",措备,2025-02-27,7,15.5,16:59,-3,7:18,18.5
"		143",措备,2025-02-28,10.8,18.6,16:13,5.9,7:22,12.7
"		143",措备,2025-03-01,9.4,15.2,14:11,1.7,6:21,13.5
"		143",措备,2025-03-02,10.2,14.2,12:00,5.6,23:24,8.6
"		143",措备,2025-03-03,3.1,5.9,1:05,0.9,6:21,5
"		143",措备,2025-03-04,3,4.6,16:24,1.5,5:16,3.1
"		143",措备,2025-03-05,4.9,8,14:06,2.6,2:45,5.4
"		143",措备,2025-03-06,5.1,9.6,15:15,2.2,23:56,7.4
"		143",措备,2025-03-07,5.3,11.6,16:13,-0.6,6:27,12.2
"		143",措备,2025-03-08,7.6,12.4,13:22,4.2,6:58,8.2
"		143",措备,2025-03-09,7.7,15.1,15:10,0.4,6:53,14.7
"		143",措备,2025-03-10,7.4,14.5,15:23,0.1,6:45,14.4
"		143",措备,2025-03-11,10.1,19.6,16:21,1.3,6:29,18.3
"		143",措备,2025-03-12,12.3,19.4,14:26,4.2,6:17,15.2
"		143",措备,2025-03-13,12,18.7,17:05,7.9,7:21,10.8
"		143",措备,2025-03-14,9.6,16.6,13:23,2.8,6:44,13.8
"		143",措备,2025-03-15,8.1,9.2,1:05,6.3,10:05,2.9
"		143",措备,2025-03-16,5.4,9.1,11:42,0.7,23:48,8.4
"		143",措备,2025-03-17,4.2,9.7,14:02,0.4,0:48,9.3
"		143",措备,2025-03-18,2.8,5.4,16:46,0.6,1:36,4.8
"		143",措备,2025-03-19,4.6,10.1,15:22,-0.6,5:51,10.7
"		143",措备,2025-03-20,9.2,17.5,15:26,-1,6:39,18.5
"		143",措备,2025-03-21,15.4,23.8,15:10,6.1,6:33,17.7
"		143",措备,2025-03-22,17.4,26,15:24,7.1,6:49,18.9
"		143",措备,2025-03-23,17.5,27.9,15:41,7.7,6:13,20.2
"		143",措备,2025-03-24,18.3,25.4,15:19,11.6,6:51,13.8
"		143",措备,2025-03-25,18.9,27.3,16:34,10.2,6:40,17.1
"		143",措备,2025-03-26,17.7,26.9,15:57,8.6,6:29,18.3
"		143",措备,2025-03-27,19.6,27.2,14:25,14.1,23:59,13.1
"		143",措备,2025-03-28,9.6,14.1,0:01,7,22:10,7.1
"		143",措备,2025-03-29,6.7,12.7,14:34,3,23:53,9.7
"		143",措备,2025-03-30,5.5,10.5,14:58,1,6:51,9.5
"		143",措备,2025-03-31,7.7,14.8,16:19,-0.1,6:04,14.9
"		143",措备,2025-04-01,10,17.3,13:42,2,6:17,15.3
"		143",措备,2025-04-02,9.1,19.3,15:31,2,5:49,17.3
"		143",措备,2025-04-03,9,16,15:26,3.4,5:59,12.6
"		143",措备,2025-04-04,11.3,18.8,16:42,3.5,6:09,15.3
"		143",措备,2025-04-05,11.8,15.6,11:56,7.9,2:14,7.7
"		143",措备,2025-04-06,13.2,19.2,15:02,6.8,6:14,12.4
"		143",措备,2025-04-07,14.8,25,17:17,3.9,6:16,21.1
"		143",措备,2025-04-08,17.2,23.6,14:48,10.8,23:57,12.8
"		143",措备,2025-04-09,14.6,22,15:52,6,6:16,16
"		143",措备,2025-04-10,15.8,22.6,13:37,11,6:17,11.6
"		143",措备,2025-04-11,16,24.9,15:46,6.6,6:07,18.3
"		143",措备,2025-04-12,14.2,22.4,13:52,8.7,6:22,13.7
"		143",措备,2025-04-13,8.5,12.9,0:54,3.3,3:43,9.6
"		143",措备,2025-04-14,6.6,12.2,12:10,3.4,3:59,8.8
"		143",措备,2025-04-15,10.6,17,15:40,5,5:33,12
"		143",措备,2025-04-16,16,26.8,15:49,4.7,5:35,22.1
"		143",措备,2025-04-17,18.4,24.2,15:48,12.2,4:10,12
"		143",措备,2025-04-18,21.7,29.5,16:27,14.3,5:53,15.2
"		143",措备,2025-04-19,21.4,26.7,13:53,16.4,6:06,10.3
"		143",措备,2025-04-20,15.4,19.8,0:09,13.2,12:11,6.6
"		143",措备,2025-04-21,18,25.6,16:58,12.2,4:55,13.4
"		143",措备,2025-04-22,15.6,18.4,13:53,12.7,7:02,5.7
"		143",措备,2025-04-23,14.6,18.9,16:55,10.2,23:48,8.7
"		143",措备,2025-04-24,18.6,27.1,15:56,10.3,0:01,16.8
"		143",措备,2025-04-25,15.4,20.6,16:37,11.5,5:51,9.1
"		143",措备,2025-04-26,16.7,25.7,16:46,6.9,5:25,18.8
"		143",措备,2025-04-27,18.4,26.8,14:48,9.5,5:52,17.3
"		143",措备,2025-04-28,18.5,24.4,15:00,12.1,6:10,12.3
"		143",措备,2025-04-29,16.2,24.1,16:28,7.9,5:57,16.2
"		143",措备,2025-04-30,19.2,28.8,14:37,10.3,5:43,18.5
"		143",措备,2025-05-01,16.5,24.1,12:17,10.9,5:32,13.2
"		143",措备,2025-05-02,15.9,21.1,15:55,10.5,5:55,10.6
"		143",措备,2025-05-03,11.8,15.6,0:01,9.7,12:23,5.9
"		143",措备,2025-05-04,15.5,22.7,17:05,6.9,5:56,15.8
"		143",措备,2025-05-05,13,19.8,11:34,6.6,5:45,13.2
"		143",措备,2025-05-06,11.8,14.2,14:31,10.2,1:33,4
"		143",措备,2025-05-07,16.1,23.7,16:30,9.9,3:36,13.8
"		143",措备,2025-05-08,18.3,25.4,15:06,11,5:52,14.4
"		143",措备,2025-05-09,14.7,17.1,0:01,12.2,7:11,4.9
"		143",措备,2025-05-10,16.4,19.7,10:24,14.7,23:34,5
"		143",措备,2025-05-11,16,21.4,15:59,12.5,23:37,8.9
"		143",措备,2025-05-12,18.3,26.6,16:23,9.4,5:49,17.2
"		143",措备,2025-05-13,19.9,28,14:28,11.3,5:49,16.7
"		143",措备,2025-05-14,21,29.1,14:58,13.8,5:34,15.3
"		143",措备,2025-05-15,21.5,26.6,13:27,17.5,2:09,9.1
"		143",措备,2025-05-16,20.3,23.8,13:58,17.5,23:38,6.3
"		143",措备,2025-05-17,22.5,28.8,16:18,16.9,0:52,11.9
"		143",措备,2025-05-18,19.1,24.4,15:40,14.2,24:00:00,10.2
"		143",措备,2025-05-19,20.9,28.5,15:15,12.2,5:25,16.3
"		143",措备,2025-05-20,25.3,33.7,16:38,18,5:34,15.7
"		143",措备,2025-05-21,24.4,29.9,12:56,19.9,23:59,10
"		143",措备,2025-05-22,17.1,19.9,0:01,15.2,23:52,4.7
"		143",措备,2025-05-23,16.9,20.5,15:12,13.7,5:09,6.8
"		143",措备,2025-05-24,13.7,16,8:02,11.9,15:15,4.1
"		143",措备,2025-05-25,17.6,24.8,15:33,12.2,0:01,12.6
"		143",措备,2025-05-26,19.8,26.9,17:22,12.1,4:59,14.8
"		143",措备,2025-05-27,21.2,28.4,17:11,13.7,5:17,14.7
"		143",措备,2025-05-28,20,29.7,15:45,14.6,5:16,15.1
"		143",措备,2025-05-29,18.7,26,14:03,13.8,6:49,12.2
"		143",措备,2025-05-30,18.2,24.9,15:28,13.2,4:41,11.7
"		143",措备,2025-05-31,19.7,27.8,15:29,11.1,5:17,16.7
"		143",措备,2025-06-01,22.2,31.4,16:34,13.2,5:18,18.2
"		143",措备,2025-06-02,20.3,24.3,12:57,17.8,5:44,6.5
"		143",措备,2025-06-03,22.6,28.8,16:04,17.1,4:10,11.7
"		143",措备,2025-06-04,22.9,29.2,15:31,13.4,5:25,15.8
"		143",措备,2025-06-05,23,30,15:11,15.5,5:25,14.5
"		143",措备,2025-06-06,23.2,30.5,14:58,17.4,4:54,13.1
"		143",措备,2025-06-07,24.8,33,14:54,15.9,5:37,17.1
"		143",措备,2025-06-08,26,31.5,13:33,20.5,5:36,11
"		143",措备,2025-06-09,25.9,31.3,14:56,21.4,5:17,9.9
"		143",措备,2025-06-10,26.5,33.6,16:18,20,3:43,13.6
"		143",措备,2025-06-11,25.6,31.5,16:08,20.6,6:48,10.9
"		143",措备,2025-06-12,25.3,31.7,16:02,19.1,5:26,12.6
"		143",措备,2025-06-13,20.5,24.9,12:52,17.8,22:56,7.1
"		143",措备,2025-06-14,21.9,27.1,17:16,18,0:03,9.1
"		143",措备,2025-06-15,26.1,32.7,15:21,20,4:45,12.7
"		143",措备,2025-06-16,25,29.1,16:22,22.1,23:50,7
